Row_ID,Order_Priority,Discount,Unit Price,Shipping Cost,Customer_ID,Customer_Name,Ship_Mode,Customer_Segment,Product_Category,Product_Sub_Category,Product_Container,Product_Name,Product_Base_Margin,Region,Manager,State_or_Province,City,Postal_Code,Order_Date,Ship_Date,Profit,Quantity_ordered_new,Sales,Order_ID,Return_Status
19740,Critical,0.04,20.89,1.99,718,Jimmy Hsu,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"IBM 80 Minute CD-R Spindle, 50/Pack",0.48,West,William,Nevada,North Las Vegas,89031,2012-07-10,2012-07-12,166.50,12,241.30,89350,Not Returned
19741,Critical,0.01,35.99,0.99,718,Jimmy Hsu,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory31,0.35,West,William,Nevada,North Las Vegas,89031,2012-07-10,2012-07-10,89.44,4,129.62,89350,Not Returned
19028,Critical,0.08,2.84,0.93,718,Jimmy Hsu,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,0.54,West,William,Nevada,North Las Vegas,89031,2013-05-03,2013-05-04,-1.76,3,8.70,89353,Not Returned
19033,Critical,0.02,28.15,6.17,718,Jimmy Hsu,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",0.55,West,William,Nevada,North Las Vegas,89031,2013-09-10,2013-09-12,359.12,25,748.13,89354,Not Returned
19034,Critical,0.09,12.98,3.14,718,Jimmy Hsu,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme® 8"" Straight Scissors",0.60,West,William,Nevada,North Las Vegas,89031,2013-09-10,2013-09-12,28.38,26,311.85,89354,Not Returned
20789,Not Specified,0.00,8.50,1.99,719,Stephen Lam,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,Hewlett-Packard 4.7GB DVD+R Discs,0.49,West,William,Nevada,Pahrump,89041,2010-08-31,2010-09-02,71.74,14,122.25,89344,Not Returned
20790,Not Specified,0.03,95.43,19.99,719,Stephen Lam,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,0.79,West,William,Nevada,Pahrump,89041,2010-08-31,2010-09-02,-79.32,2,206.09,89344,Not Returned
22735,Low,0.00,6.48,8.19,719,Stephen Lam,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 217,0.37,West,William,Nevada,Pahrump,89041,2012-04-07,2012-04-11,-133.98,10,72.26,89349,Not Returned
23017,Critical,0.10,15.57,1.39,719,Stephen Lam,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Park Ridge™ Embossed Executive Business Envelopes,0.38,West,William,Nevada,Pahrump,89041,2013-01-03,2013-01-04,135.75,13,196.74,89352,Not Returned
23018,Critical,0.10,1.76,0.70,719,Stephen Lam,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,0.56,West,William,Nevada,Pahrump,89041,2013-01-03,2013-01-05,-4.02,2,3.46,89352,Not Returned
20633,Not Specified,0.04,10.64,5.16,721,Melvin Duke,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",0.57,Central,Chris,Indiana,Frankfort,46041,2010-06-24,2010-06-25,24.10,6,66.90,91053,Not Returned
20634,Not Specified,0.03,2.78,1.34,721,Melvin Duke,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Drawing Pencil Set,0.45,Central,Chris,Indiana,Frankfort,46041,2010-06-24,2010-06-26,6.97,15,43.13,91053,Not Returned
24574,Medium,0.01,7.28,11.15,721,Melvin Duke,Regular Air,Corporate,Office Supplies,Paper,Small Box,"Array® Parchment Paper, Assorted Colors",0.37,Central,Chris,Indiana,Frankfort,46041,2010-10-11,2010-10-13,-24.25,1,11.21,91054,Not Returned
25116,High,0.04,32.98,5.50,721,Melvin Duke,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,0.75,Central,Chris,Indiana,Frankfort,46041,2013-02-10,2013-02-11,-130.88,5,159.68,91055,Not Returned
25358,High,0.09,111.03,8.64,722,Kara Tyler,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Recycled Storage Drawers,0.78,South,Sam,Kentucky,Florence,41042,2013-09-18,2013-09-19,-99.12,17,1859.64,91056,Not Returned
19601,Medium,0.09,125.99,8.99,724,Beverly Cooke Brooks,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,SC7868i,0.55,East,Erin,Connecticut,Stratford,6614,2010-03-15,2010-03-16,-605.37,1,100.38,90359,Not Returned
23899,Medium,0.03,9.77,6.02,725,April Bond,Express Air,Consumer,Furniture,Office Furnishings,Medium Box,DAX Solid Wood Frames,0.48,East,Erin,Maine,Biddeford,4005,2011-10-16,2011-10-18,22.06,2,31.97,90364,Not Returned
20942,Medium,0.03,14.98,7.69,726,Elisabeth Joyner,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Super Decoflex Portable Personal File,0.57,East,Erin,Maine,Brunswick,4011,2011-04-29,2011-05-02,-40.94,3,45.69,90363,Not Returned
19600,Medium,0.10,17.98,4.00,727,Lindsay Link,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",0.79,East,Erin,Maine,Lewiston,4240,2010-03-15,2010-03-16,-99.55,4,66.32,90359,Not Returned
23614,Low,0.04,45.98,4.80,728,Constance Vogel,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,Tenex B1-RE Series Chair Mats for Low Pile Carpets,0.68,East,Erin,Maine,Portland,4101,2013-06-07,2013-06-09,571.40,18,828.12,90367,Not Returned
20785,Medium,0.03,22.72,8.99,729,Toni Mayo,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",0.44,East,Erin,Maine,South Portland,4106,2012-12-08,2012-12-08,66.97,4,97.06,90366,Not Returned
20944,Medium,0.04,23.99,15.68,730,Vickie Monroe,Delivery Truck,Consumer,Furniture,Office Furnishings,Jumbo Drum,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",0.62,East,Erin,Maine,Westbrook,4092,2011-04-29,2011-04-30,-174.94,11,277.71,90363,Not Returned
23436,High,0.09,101.41,35.00,731,June Herbert,Regular Air,Consumer,Office Supplies,Storage & Organization,Large Box,Tennsco Regal Shelving Units,0.82,East,Erin,Massachusetts,Burlington,1803,2010-10-26,2010-10-27,-801.15,12,1178.32,90362,Not Returned
20784,Medium,0.04,15.99,9.40,732,Jamie Combs,Regular Air,Consumer,Technology,Office Machines,Small Box,"AT&T Black Trimline Phone, Model 210",0.49,East,Erin,Massachusetts,Fitchburg,1420,2012-12-08,2012-12-10,-30.55,6,99.99,90366,Not Returned
20943,Medium,0.01,449.99,49.00,733,James Mercer,Delivery Truck,Consumer,Technology,Copiers and Fax,Jumbo Drum,Canon PC940 Copier,0.38,East,Erin,Massachusetts,West Springfield,1089,2011-04-29,2011-04-30,-1042.71,1,472.22,90363,Not Returned
24543,Low,0.07,111.96,69.00,734,Esther Gill Norman,Regular Air,Consumer,Furniture,Tables,Large Box,Hon 4060 Series Tables,0.63,East,Erin,Massachusetts,Weymouth,2190,2012-08-21,2012-08-28,-140.70,19,2051.51,90365,Not Returned
24542,Low,0.06,3.80,1.49,735,Kristen Wells,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,East,Erin,New Hampshire,Londonderry,3053,2012-08-21,2012-08-21,11.81,11,40.40,90365,Not Returned
21950,Not Specified,0.06,350.98,30.00,736,Meredith Walters,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,0.61,East,Erin,New Hampshire,Salem,3079,2010-06-15,2010-06-17,797.86,6,2011.32,90361,Not Returned
23613,Low,0.02,48.04,5.79,737,Danny Vaughn,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1937,0.37,East,Erin,New Jersey,Bloomfield,7003,2010-06-07,2010-06-14,422.45,12,612.25,90360,Not Returned
21949,Not Specified,0.02,70.98,46.74,738,Peggy Rowe,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Putty",0.56,East,Erin,New Jersey,Cranford,7016,2010-06-15,2010-06-16,-178.22,4,313.63,90361,Not Returned
24541,Low,0.01,205.99,2.79,739,Herbert Gentry,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,ELITE Series,0.58,East,Erin,New Jersey,Livingston,7039,2012-08-21,2012-08-26,662.06,8,1442.19,90365,Not Returned
23900,Medium,0.05,258.98,54.31,740,Sean Pratt,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs,0.55,East,Erin,New Jersey,Pleasantville,8232,2011-10-16,2011-10-18,-367.72,1,285.49,90364,Not Returned
21951,Not Specified,0.04,27.48,4.00,741,Stacey Hale,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Belkin MediaBoard 104- Keyboard,0.75,East,Erin,New Jersey,Summit,7901,2010-06-15,2010-06-17,-26.66,15,397.17,90361,Not Returned
24540,Low,0.10,7.10,6.05,742,Robin Mathews,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,East,Erin,Vermont,Essex Junction,5451,2012-08-21,2012-08-30,-7.48,1,9.67,90365,Not Returned
19209,Low,0.02,59.98,3.99,744,Joy Maxwell,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,0.57,West,William,Arizona,Oro Valley,85737,2010-01-28,2010-02-06,-54.62,1,63.48,87725,Not Returned
19210,Low,0.03,5.18,5.74,744,Joy Maxwell,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Impact Binders,0.36,West,William,Arizona,Oro Valley,85737,2010-01-28,2010-02-01,-126.81,9,47.64,87725,Not Returned
19638,Medium,0.03,119.99,56.14,744,Joy Maxwell,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,0.39,West,William,Arizona,Oro Valley,85737,2010-07-17,2010-07-19,190.14,13,1545.58,87726,Not Returned
19505,Low,0.09,125.99,8.99,744,Joy Maxwell,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,SC7868i,0.55,West,William,Arizona,Oro Valley,85737,2010-11-25,2010-12-02,916.68,20,2104.99,87727,Not Returned
18367,Critical,0.02,2.12,1.99,744,Joy Maxwell,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,Fuji Slim Jewel Case CD-R,0.55,West,William,Arizona,Oro Valley,85737,2013-07-31,2013-08-03,-29.21,10,23.15,87734,Not Returned
18368,Critical,0.08,11.34,11.25,744,Joy Maxwell,Regular Air,Consumer,Office Supplies,Paper,Small Box,Staples 1 Part Blank Computer Paper,0.36,West,William,Arizona,Oro Valley,85737,2013-07-31,2013-08-02,-33.81,2,25.87,87734,Not Returned
18369,Critical,0.04,48.91,5.81,744,Joy Maxwell,Express Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1891,0.38,West,William,Arizona,Oro Valley,85737,2013-07-31,2013-08-01,199.98,6,289.83,87734,Not Returned
19639,Medium,0.05,115.79,1.99,745,Mary Page,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",0.49,West,William,Arizona,Peoria,85345,2010-07-17,2010-07-19,67.60,3,353.10,87726,Not Returned
21865,Not Specified,0.10,21.38,2.99,745,Mary Page,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Trimflex™ Flexible Post Binders,0.37,West,William,Arizona,Peoria,85345,2012-07-07,2012-07-08,97.35,7,141.08,87729,Not Returned
21278,Low,0.09,15.01,8.40,745,Mary Page,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",0.39,West,William,Arizona,Peoria,85345,2012-08-08,2012-08-15,-8.90,15,221.38,87730,Not Returned
21279,Low,0.03,120.98,9.07,745,Mary Page,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC VeloBinder Electric Binding Machine,0.35,West,William,Arizona,Peoria,85345,2012-08-08,2012-08-17,926.32,11,1342.49,87730,Not Returned
20659,Not Specified,0.10,3.08,0.99,745,Mary Page,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 511,0.37,West,William,Arizona,Peoria,85345,2013-03-15,2013-03-17,10.88,6,17.22,87731,Not Returned
20660,Not Specified,0.00,1.26,0.70,745,Mary Page,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Bagged Rubber Bands,0.81,West,William,Arizona,Peoria,85345,2013-03-15,2013-03-16,-5.92,3,4.24,87731,Not Returned
20342,Not Specified,0.05,320.64,43.57,745,Mary Page,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",0.63,West,William,Arizona,Peoria,85345,2013-10-29,2013-10-29,1881.76,22,6724.20,87735,Not Returned
26371,Low,0.01,2.08,2.56,746,Lindsay York,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Kleencut® Forged Office Shears by Acme United Corporation,0.55,West,William,Arizona,Phoenix,85023,2011-08-19,2011-08-24,-31.24,16,34.41,87728,Not Returned
25444,Not Specified,0.09,4.76,0.88,746,Lindsay York,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,Wirebound Voice Message Log Book,0.39,West,William,Arizona,Phoenix,85023,2013-05-17,2013-05-19,-0.45,2,9.10,87732,Not Returned
23645,High,0.10,34.58,8.99,746,Lindsay York,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,0.56,West,William,Arizona,Phoenix,85023,2013-06-10,2013-06-11,-33.33,2,67.71,87733,Not Returned
22983,Critical,0.03,1.26,0.70,746,Lindsay York,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Bagged Rubber Bands,0.81,West,William,Arizona,Phoenix,85023,2013-11-01,2013-11-03,9.19,33,41.36,87736,Not Returned
22868,High,0.00,5.77,4.97,746,Lindsay York,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Avery Binding System Hidden Tab™ Executive Style Index Sets,0.35,West,William,Arizona,Phoenix,85023,2013-11-19,2013-11-21,24.37,38,234.72,87737,Not Returned
22279,Not Specified,0.10,7.08,2.35,746,Lindsay York,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,0.47,West,William,Arizona,Phoenix,85023,2013-12-25,2013-12-27,48.14,23,152.13,87738,Not Returned
22050,High,0.05,115.99,2.50,749,Seth Berry,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,6160,0.57,Central,Chris,Illinois,Frankfort,60423,2012-11-10,2012-11-13,1809.28,30,2837.95,91205,Not Returned
23628,Low,0.06,4.98,4.62,749,Seth Berry,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,Central,Chris,Illinois,Frankfort,60423,2013-02-27,2013-03-06,-62.73,4,20.42,91206,Not Returned
22656,Medium,0.01,20.99,0.99,749,Seth Berry,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory21,0.37,Central,Chris,Illinois,Frankfort,60423,2013-04-27,2013-04-29,-70.97,1,18.90,91207,Not Returned
22404,Critical,0.04,19.94,14.87,749,Seth Berry,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,Luxo Economy Swing Arm Lamp,0.57,Central,Chris,Illinois,Frankfort,60423,2013-05-11,2013-05-12,-27.31,1,24.39,91208,Not Returned
22405,Critical,0.09,3.68,1.32,749,Seth Berry,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,"*Staples* vLetter Openers, 2/Pack",0.83,Central,Chris,Illinois,Frankfort,60423,2013-05-11,2013-05-13,-32.65,10,35.59,91208,Not Returned
20855,Not Specified,0.09,27.75,19.99,750,Jordan Wilkinson,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer®,0.67,South,Sam,Kentucky,Florence,41042,2010-01-12,2010-01-13,-224.64,10,257.52,91200,Not Returned
22001,Not Specified,0.09,500.97,69.30,750,Jordan Wilkinson,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Epson Stylus 1520 Color Inkjet Printer,0.37,South,Sam,Kentucky,Florence,41042,2012-03-20,2012-03-23,-116.45,12,5872.43,91202,Not Returned
22002,Not Specified,0.10,4.76,3.01,750,Jordan Wilkinson,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",0.36,South,Sam,Kentucky,Florence,41042,2012-03-20,2012-03-21,-166.04,1,7.64,91202,Not Returned
21407,Critical,0.05,44.01,3.50,750,Jordan Wilkinson,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors,0.59,South,Sam,Kentucky,Florence,41042,2012-09-29,2012-10-01,-309.57,18,776.85,91204,Not Returned
21408,Critical,0.06,6.68,1.50,750,Jordan Wilkinson,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Sanford Liquid Accent Highlighters,0.48,South,Sam,Kentucky,Florence,41042,2012-09-29,2012-09-30,39.35,6,39.18,91204,Not Returned
22049,High,0.03,40.98,6.50,750,Jordan Wilkinson,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Microsoft Office Keyboard,0.64,South,Sam,Kentucky,Florence,41042,2012-11-10,2012-11-11,364.35,23,983.80,91205,Not Returned
23629,Low,0.06,130.98,54.74,751,David Wrenn,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,South,Sam,Kentucky,Georgetown,40324,2010-02-27,2010-03-06,14.76,3,411.64,91201,Not Returned
25728,High,0.07,2.88,0.99,751,David Wrenn,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 474,0.36,South,Sam,Kentucky,Georgetown,40324,2012-04-20,2012-04-22,-267.09,7,19.79,91203,Not Returned
19679,Critical,0.06,2.61,0.50,753,Elisabeth Massey,Express Air,Corporate,Office Supplies,Labels,Small Box,Avery 479,0.39,West,William,Arizona,Prescott,86301,2010-09-11,2010-09-11,10.85,1,17.59,90438,Not Returned
19680,Critical,0.01,6.35,1.02,753,Elisabeth Massey,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,West,William,Arizona,Prescott,86301,2010-09-11,2010-09-13,97.66,22,141.54,90438,Not Returned
21348,Critical,0.03,15.94,5.45,753,Elisabeth Massey,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16701 Slimline Battery Pencil Sharpener,0.55,West,William,Arizona,Prescott,86301,2012-06-23,2012-06-25,4.13,10,156.89,90441,Not Returned
23518,Medium,0.05,300.97,7.18,753,Elisabeth Massey,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,West,William,Arizona,Prescott,86301,2012-07-25,2012-07-27,1450.05,7,2101.52,90442,Not Returned
20028,High,0.09,54.96,10.75,753,Elisabeth Massey,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1940,0.36,West,William,Arizona,Prescott,86301,2013-08-30,2013-08-31,511.14,14,740.78,90444,Not Returned
25291,High,0.06,218.75,69.64,754,Helen Lyons,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,West,William,Arizona,Prescott Valley,86314,2010-06-04,2010-06-05,-453.20,4,905.40,90437,Not Returned
25117,Low,0.06,119.99,14.00,754,Helen Lyons,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Epson C82 Color Inkjet Printer,0.36,West,William,Arizona,Prescott Valley,86314,2010-10-12,2010-10-19,-207.68,2,243.86,90439,Not Returned
25947,Medium,0.02,37.93,13.99,754,Helen Lyons,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",0.67,West,William,Arizona,Prescott Valley,86314,2011-11-29,2011-12-01,215.64,9,372.76,90440,Not Returned
23517,Medium,0.09,178.47,19.99,754,Helen Lyons,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Hot File® 7-Pocket, Floor Stand",0.55,West,William,Arizona,Prescott Valley,86314,2012-07-25,2012-07-28,-114.22,1,182.40,90442,Not Returned
25144,High,0.05,210.55,9.99,754,Helen Lyons,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"24 Capacity Maxi Data Binder Racks, Pearl",0.60,West,William,Arizona,Prescott Valley,86314,2013-03-31,2013-04-02,-150.29,1,204.02,90443,Not Returned
19520,High,0.09,1.86,2.58,756,Sandra Howe,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Super Bands, 12/Pack",0.82,West,William,Oregon,Tigard,97224,2011-05-14,2011-05-16,-94.95,15,26.84,90259,Not Returned
19521,High,0.04,125.99,8.99,756,Sandra Howe,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,StarTAC ST7868,0.55,West,William,Oregon,Tigard,97224,2011-05-14,2011-05-16,910.83,12,1320.05,90259,Not Returned
